20 20
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.140130660660085E-03   -0.452084630465606E-04    0.124079757983120E-03    0.291575603695963E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.291575028960930E-04   -0.140171996542175E-03    0.131050153878282E-04    0.124121093866319E-03    0.158483241045614E-08    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.339802327149992E-02   -0.100419243555196E-01   -0.719726414001725E-02   -0.553363055997576E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.900207229262382E-03   -0.780234951445252E-02   -0.969508080514280E-02   -0.279293789706267E-02    0.622889982824463E-09    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.364136729825243E-02   -0.176712750301664E-01   -0.190676576920171E-01   -0.518902786457899E-02   -0.151277904475928E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.349251063144203E-03   -0.689496592741135E-02   -0.198645348890845E-01   -0.159653369673331E-01   -0.264651694251577E-02    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.148718825018586E-02   -0.158581984339898E-01   -0.320224460162806E-01   -0.243213486692857E-01   -0.791566244140630E-02   -0.134403734813749E-02   -0.276091516764190E-03   -0.200406926831907E-02   -0.101331659731475E-01   -0.268000152830826E-01   -0.303336694209366E-01   -0.127161343446084E-01   -0.875579728702031E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.141562293096053E-03   -0.623739272816215E-02   -0.260938078929194E-01   -0.422219484307976E-01   -0.392579317975739E-01   -0.305146087432178E-01   -0.274039108695921E-01   -0.319468693959149E-01   -0.404398502852653E-01   -0.403201470064521E-01   -0.220341955671847E-01   -0.418309891991287E-02   -0.528065188258419E-04    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.549628291305743E-03   -0.761276479007633E-02   -0.255714722717285E-01   -0.422568817185253E-01   -0.486211719862442E-01   -0.496817408983771E-01   -0.479413139292140E-01   -0.395904398437623E-01   -0.216675005567035E-01   -0.545840009016859E-02   -0.249140305713650E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00   -0.210469619364758E-03   -0.301346935171145E-02   -0.107633344578818E-01   -0.194506005911639E-01   -0.225539215455491E-01   -0.179985138016182E-01   -0.893450446850026E-02   -0.210170740810498E-02   -0.102061061302615E-03    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00    0.000000000000000E+00
